ProjectId	ProjectName	StationId	StationCode	StationName	SampleDate	Depth1	Depth2	pH	Konduktivitet	TSM	TOC	PO4-P	TOTP	NO3-N	NH4-N	TOTN	Si	As	Pb	Cd	Cu	Zn	Cr	Ni	Hg	Ca	DOC	POC	Nitrogen part	TOTP/F	Turbiditet		Temperatur	Ag	Cd-filt	Hg-filt	Ni-filt	NO3+NO2-N	Pb-filt	SiO2	STS	TOTN (old EF)	TOTN_F	TOTP_P
12564	Elveoverv?ings hovedelver 2021-25	40352	BUSEDRA	Drammenselva	06.01.2020 14:15	0	0	6.93	4.08	0.79	3.2	< 1	4	280	18	420	1.36									4.22	3.2	129	11.6	2	0.69		1.8											
12564	Elveoverv?ings hovedelver 2021-25	40352	BUSEDRA	Drammenselva	03.02.2020 15:30	0	0	6.91	3.84	0.97	3.4	1	3	260	17	410	1.49	0.11	0.068	0.0078	0.59	2	0.1	0.39	< 1	4.35	3.3	132	30.9	2	2.1		1.2	"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40352	BUSEDRA	Drammenselva	02.03.2020 14:40	0	0	7.06	4.06	1.33	3.3	2	5	260	20	420	1.45									4.39	3.3	142	16.2	2	1.8		1.7											
12564	Elveoverv?ings hovedelver 2021-25	40352	BUSEDRA	Drammenselva	14.04.2020 12:00	0	0	7.09	3.59	1.03	3.1	2	5	270	6	360	1.33									3.96	3.2	135	< 1	1	1		3.7											
12564	Elveoverv?ings hovedelver 2021-25	40352	BUSEDRA	Drammenselva	04.05.2020 12:15	0	0	6.91	3.37	1.27	3.6	3	4	250	5	350	1.32	0.12	0.077	0.0055	0.56	1.3	0.11	0.39	7	3.66	3.7	200	16.9	2	0.7		6.5	"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40352	BUSEDRA	Drammenselva	11.05.2020 11:35	0	0	7.04	3.54	1.16	4.4	3	4	220	3	360	1.35									3.85	3.8	323	31.4	2	0.94		6.7											
12564	Elveoverv?ings hovedelver 2021-25	40352	BUSEDRA	Drammenselva	25.05.2020 08:15	0	0	6.81	3.3	1.4	4.2	2	3	220	2	250	1.34									3.67	4.1	193	22.9	2	0.79		8											
12564	Elveoverv?ings hovedelver 2021-25	40352	BUSEDRA	Drammenselva	02.06.2020 12:10	0	0	6.92	3.08	1.66	4.2	2	4	220	< 2	300	1.27									3.36	4.2	217	24.4	3	0.79		12.1											
12564	Elveoverv?ings hovedelver 2021-25	40352	BUSEDRA	Drammenselva	15.06.2020 12:00	0	0	7.01	3.03	1.05	3.2	2	3	170	9	270	1.24									3.38	3.2	312	28.9	< 1	0.88		16.3											
12564	Elveoverv?ings hovedelver 2021-25	40352	BUSEDRA	Drammenselva	22.06.2020 08:45	0	0	6.93	2.86	1.58	4.3	3	4	170	5	360	1.2									3.28	4.5	287	31.2	2	0.89		18.1											
12564	Elveoverv?ings hovedelver 2021-25	40352	BUSEDRA	Drammenselva	06.07.2020 12:15	0	0	7.1	3.14	1.58	3.7	2	4	190	< 2	290	1.19									3.46	3.6	249	31.7	2	1.4		16.3											
12564	Elveoverv?ings hovedelver 2021-25	40352	BUSEDRA	Drammenselva	03.08.2020 12:20	0	0	7.06	2.96	1.27	4.3	1	4	140	3	270	1.12	0.14	0.056	0.005	0.55	0.97	0.077	0.37	< 1	3.3	3.5	225	33	2	1.2		17.2	"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40352	BUSEDRA	Drammenselva	07.09.2020 12:10	0	0	7.13	3.1	0.85	3.6	< 1	3	130	3	240	1.09									3.18	3.5	589	54.1	< 1	0.61		15.9											
12564	Elveoverv?ings hovedelver 2021-25	40352	BUSEDRA	Drammenselva	05.10.2020 11:45	0	0	7.17	4.97	12.7	5.8	11	24	700	9	810	1.72	0.3	0.501	0.017	1.37	4.1	0.38	0.82	< 1	5.94	5.5	821	60.7	6	9.3		12	"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40352	BUSEDRA	Drammenselva	02.11.2020 12:50	0	0	7.27	5.14	4.09	4.5	5	11	500	< 2	610	1.75									5.87	4.5	265	30	7	3.5		8.5											
12564	Elveoverv?ings hovedelver 2021-25	40352	BUSEDRA	Drammenselva	07.12.2020 13:15	0	0	7.13	4.14	2.23	3.5	3	7	410	5	490	1.64									4.45	3.5	211	24.1	3	2.1		4.6											
12564	Elveoverv?ings hovedelver 2021-25	40353	TELESKI	Skienselva	14.01.2020 09:00	0	0	6.67	2.12	2.1	2.8	2	5	160	8		1.05									1.9	2.9	165	16.2	1	0.86											270		
12564	Elveoverv?ings hovedelver 2021-25	40353	TELESKI	Skienselva	04.02.2020 09:00	0	0	6.48	2.04	"< 0,67"	2.8	< 1	3	160	< 2	250	1.15	0.096	0.049	0.0077	0.35	3	0.066	0.1	1	2.05	2.8	113	8.03	< 1	0.42		2.9	"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40353	TELESKI	Skienselva	09.03.2020 09:00	0	0	6.71	2.13	1.06	2.8	2	4	150	< 2	260	1.17									2.19	2.8	78.3	20.9	1	1.2													
12564	Elveoverv?ings hovedelver 2021-25	40353	TELESKI	Skienselva	14.04.2020 09:00	0	0	6.65	2.02	"< 0,25"	2.7	2	3	170	< 2	240	1.14									1.95	2.6	87.6	4.41	< 1	0.45													
12564	Elveoverv?ings hovedelver 2021-25	40353	TELESKI	Skienselva	04.05.2020 09:00	0	0	6.7	1.99	0.37	2.7	3	3	140	< 2	240	1.1	0.09	0.035	0.009	0.36	1.6	0.074	0.21	< 1	1.91	2.7	161	30.9	1	"< 0,3"			"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40353	TELESKI	Skienselva	02.06.2020 09:00	0	0	6.74	1.9	"< 0,5"	2.5	< 1	3	160	< 2	200	1.03									1.88	2.9	127	3.03	2	"< 0,3"													
12564	Elveoverv?ings hovedelver 2021-25	40353	TELESKI	Skienselva	06.07.2020 09:00	0	0	6.81	1.89	1	2.7	2	3	120	< 2	190	0.913									1.97	2.7	176	19.6	3	0.61		13.6											
12564	Elveoverv?ings hovedelver 2021-25	40353	TELESKI	Skienselva	03.08.2020 09:00	0	0	6.73	1.68	0.98	3.2	1	4	83	< 2	190	0.903	0.11	0.069	0.0066	0.38	1.7	0.059	0.19	< 1	1.79	3.1	154	33.6	1	0.71			"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40353	TELESKI	Skienselva	07.09.2020 09:00	0	0	6.79	1.67	0.68	3.6	< 1	3	70	8	140	0.88									1.7	3.4	192	20.8	1	0.42													
12564	Elveoverv?ings hovedelver 2021-25	40353	TELESKI	Skienselva	05.10.2020 09:00	0	0	6.77	2.05	3.3	3.6	5	9	140	15	250	1.06	0.15	0.164	0.013	0.53	2.4	0.12	0.28	1	2.23	3.5	313	27.5	3	2.7			"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40353	TELESKI	Skienselva	02.11.2020 09:00	0	0	6.74	2.07	3.25	3.7	4	8	150	8	260	1.2									2.27	3.7	261	26	2	1.6													
12564	Elveoverv?ings hovedelver 2021-25	40353	TELESKI	Skienselva	07.12.2020 09:00	0	0	6.82	2.03	0.78	3.1	1	4	120	25	240	1.15									2.13	3	139	10.6	2	0.59													
12564	Elveoverv?ings hovedelver 2021-25	40354	VAGEOTR	Otra	07.01.2020 12:35	0	0	6.03	1.51	0.51	3.1	< 1	3	89	24	230	0.863									0.865	3	170	14.2	1	"< 0,3"													
12564	Elveoverv?ings hovedelver 2021-25	40354	VAGEOTR	Otra	03.02.2020 11:10	0	0	6.11	1.56	0.71	3.2	< 1	4	85	21	210	0.896	0.12	0.26	0.016	0.42	2.6	0.09	0.41	2	0.864	3.1	127	12.4	< 1	0.33			"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40354	VAGEOTR	Otra	02.03.2020 14:58	0	0	6.28	1.85	0.72	2.7	2	4	76	11	170	0.853									0.948	2.6	183	14.7	< 1	0.46													
12564	Elveoverv?ings hovedelver 2021-25	40354	VAGEOTR	Otra	14.04.2020 14:25	0	0	6.33	1.29	"< 0,29"	2.3	< 1	2	66	< 2	140	0.756									0.801	2.2	271	30.3	< 1	"< 0,3"													
12564	Elveoverv?ings hovedelver 2021-25	40354	VAGEOTR	Otra	04.05.2020 12:05	0	0	6.17	1.32	0.59	2.3	2	2	75	< 2	170	0.73	0.077	0.131	0.011	0.32	1.9	0.078	0.21	< 1	0.772	2.2	296	27.5	< 1	"< 0,3"			"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40354	VAGEOTR	Otra	02.06.2020 14:09	0	0	6.03	1.26	0.75	2.5	1	2	64	< 2	150	0.604									0.812	2.4	231	23.7	2	"< 0,3"													
12564	Elveoverv?ings hovedelver 2021-25	40354	VAGEOTR	Otra	06.07.2020 14:45	0	0	6.2	1.31	1.17	2.6	1	2	47	< 2	130	0.515									0.747	2.5	220	25.5	< 1	0.92													
12564	Elveoverv?ings hovedelver 2021-25	40354	VAGEOTR	Otra	03.08.2020 11:35	0	0	6.24	1.21	2.71	3.5	1	5	32	< 2	210	0.535	0.13	0.253	0.011	0.43	2.1	0.079	0.41	< 1	0.722	3.1	493	49.3	2	1			"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40354	VAGEOTR	Otra	07.09.2020 11:55	0	0	6.17	1.16	1.1	3	< 1	4	30	< 2	120	0.478									0.65	2.6	242	9.48	< 1	0.37													
12564	Elveoverv?ings hovedelver 2021-25	40354	VAGEOTR	Otra	05.10.2020 09:50	0	0	5.97	1.67	2.37	4.8	3	7	59	18	250	0.786	0.19	0.505	0.024	0.56	4	0.14	0.41	< 1	0.85	4.4	591	51.2	2	1.3			"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40354	VAGEOTR	Otra	02.11.2020 00:00	0	0	6.02	1.65	2.59	4.4	2	7	72	3	230	0.95									0.896	4.2	473	40.4	2	1.4													
12564	Elveoverv?ings hovedelver 2021-25	40354	VAGEOTR	Otra	07.12.2020 11:05	0	0	6.06	1.55	1.27	3.7	2	3	110	10	230	0.927									0.84	3.6	280	23	2	0.58													
12564	Elveoverv?ings hovedelver 2021-25	40355	VESENUM	Numedalsl?en	13.01.2020 12:40	0	0	6.73	3.09	3.8	4.3	2	7	210	42	400	1.73									2.94	4.2	241	20.1	2	2.5													
12564	Elveoverv?ings hovedelver 2021-25	40355	VESENUM	Numedalsl?en	03.02.2020 14:00	0	0	6.72	3.51	6.58	4.3	10	11	280	17	460	1.97	0.14	0.255	0.016	0.62	3.7	0.2	0.37	1	3.26	4.2	493	29.5	4	3.6		0.4	"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40355	VESENUM	Numedalsl?en	02.03.2020 14:20	0	0	6.71	3.95	4.31	3.4	8	11	340	26	530	1.88									3.54	3.2	380	< 1	2	4.7													
12564	Elveoverv?ings hovedelver 2021-25	40355	VESENUM	Numedalsl?en	13.04.2020 11:45	0	0	6.68	2.43	"< 0,5"	3.8	3	5	140	14	260	1.43									2.66	3.7	209	12.1	2	0.87													
12564	Elveoverv?ings hovedelver 2021-25	40355	VESENUM	Numedalsl?en	04.05.2020 09:20	0	0	6.8	2.38	1.66	4.6	3	5	110	9	270	1.38	0.16	0.221	0.011	0.53	2.6	0.11	0.28	< 1	2.52	4.6	225	21.4	2	0.98			0.025										
12564	Elveoverv?ings hovedelver 2021-25	40355	VESENUM	Numedalsl?en	02.06.2020 07:45	0	0	6.75	2	2.81	4.4	2	5	71	< 2	180	1.24									2.23	4.1	341	31.5	3	1.2													
12564	Elveoverv?ings hovedelver 2021-25	40355	VESENUM	Numedalsl?en	06.07.2020 13:00	0	0	6.81	2.1	10.8	4.7	7	14	65	< 2	240	1.52									2.38	4.6	576	47.7	5	3.9		14.6											
12564	Elveoverv?ings hovedelver 2021-25	40355	VESENUM	Numedalsl?en	03.08.2020 14:40	0	0	6.64	2.33	3.58	6.2	5	12	48	< 2	270	1.3	0.19	0.29	0.015	0.74	3.1	0.18	0.39	< 1	2.37	6.1	498	59.6	3	1.8			0.0044										
12564	Elveoverv?ings hovedelver 2021-25	40355	VESENUM	Numedalsl?en	07.09.2020 00:00	0	0	6.94	2.44	1.48	2.8	1	4	74	6	200	1.12									2.52	2.5	356	27.6	1	0.9													
12564	Elveoverv?ings hovedelver 2021-25	40355	VESENUM	Numedalsl?en	05.10.2020 14:20	0	0	6.53	2.83	58.2	9.5	44	68	330	10	600	2.47	0.57	1.77	0.062	1.83	11.8	0.76	1.09	1	2.83	9.2	2468	167	10	28			0.008										
12564	Elveoverv?ings hovedelver 2021-25	40355	VESENUM	Numedalsl?en	02.11.2020 11:30	0	0	6.75	3.38	6.26	6.8	14	25	330	5	530	2.2									3.09	6.7	591	53	5	8.5													
12564	Elveoverv?ings hovedelver 2021-25	40355	VESENUM	Numedalsl?en	07.12.2020 12:15	0	0	6.92	3.5	3.59	3.7	5	11	280	43	480	2.1									3.13	3.7	279	22.6	4	2.3													
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	13.01.2020 07:10	0	0	7.09	5.86	13.3	5.3	24	42	570	8	800	2.21									5.53	5.3	567	51.5	7	31		1.5											
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	10.02.2020 07:15	0	0	7.05	5.43	44.9	5.5	54	66	500	< 2	740	3.01	0.35	0.36	0.0048	1.57	2.7	1.1	1.03	6	5.66	5.4	1201	115	8	56		2.3	0.0052										
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	02.03.2020 17:30	0	0	7.01	4.95	14.1	5.1	16	19	400	16	630	2.22									5.23	5	409	30.7	8	20		1.8											
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	14.04.2020 17:40	0	0	6.95	4.93	5.34	4.2	8	11	400	12	650	1.93									5.35	4.1	263	26.3	3	6.3		4											
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	11.05.2020 05:15	0	0	7.12	4.44	3.93	4.2	5	9	260	16	780	1.56	0.15	0.142	0.0097	1.2	2.6	0.17	0.59	< 1	4.89	4.2	445	35.7	2	2.8		8	"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	18.05.2020 14:00	0	0	7.21	4.53	4.26	3.6	4	7	250	5	320	1.57									5.09	4.5	334	35.2	4	1.9		9.4											
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	25.05.2020 14:45	0	0	7.04	4.43	2.99	5.5	3	6	270	9	330	1.54									5.11	5.5	266	30	< 1	2.1		7.5											
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	02.06.2020 17:00	0	0	6.95	3.64	5.94	4.5	5	12	190	< 2	310	1.42									4.37	5.3	353	51.8	7	2.7		13.5											
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	15.06.2020 10:40	0	0																																		8.5			
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	15.06.2020 11:00	0	0	6.91	3.53	6.63	3.5	6	13	220	12	330	1.43									4.36	3.5	485	51	1	3.7		14											
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	24.06.2020 10:40	0	0																																		7.2			
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	24.06.2020 13:20	0	0	7.15	4.23	6.94	3.3	6	9	240	6	350	1.4									5.17	3.5	389	39.1	3	3.1		18.9											
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	25.06.2020 13:20	0	0																																					
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	06.07.2020 00:00	0	0																																		8.2			
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	06.07.2020 06:45	0	0	7.23	4.41	8.19	3.1	9	13	370	3	450	1.52									5.24	3.1	420	53.1	3	3.9		14											
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	04.08.2020 10:20	0	0	7.17	4.78	7.71	3.6	8	15	220	< 2	460	1.48	0.2	0.251	0.01	1.87	3.7	0.29	0.91	< 1	5.32	3.9	306	47.2	5	4.5		15	"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	07.09.2020 06:50	0	0	7.33	4.59	3.09	2.8	3	5	220	2	350	1.14									5.07	2.8	322	39	1	1.4		14.4											
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	05.10.2020 04:45	0	0	7.3	5.02	3.61	2.9	5	10	360	21	440	1.26	0.14	0.133	0.0071	1.23	1.4	0.16	0.55	< 1	5.62	3	242	29.7	4	2.8		11.9	"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	02.11.2020 06:00	0	0	7.12	5.02	19.8	5.9	27	37	490	< 2	680	2.37									5.43	5.8	827	79.5	13	23		6.5											
12564	Elveoverv?ings hovedelver 2021-25	40356	?STEGLO	Glomma	07.12.2020 05:55	0	0	7.09	4.62	7.58	4.7	8	17	420	4	550	2.15									5.06	4.7	345	36.4	7	6.5		4.2											
12564	Elveoverv?ings hovedelver 2021-25	40357	STREORK	Orkla	06.01.2020 12:10	0	0	7.26	7.4	0.86	4.2	1	4	230	9	380	1.57									9.15	4.2	214	14.9	2	0.54													
12564	Elveoverv?ings hovedelver 2021-25	40357	STREORK	Orkla	03.02.2020 09:30	0	0	7.34	8.13	0.41	2.7	< 1	3	270	10	410	1.68	0.088	0.014	0.038	5.36	11.7	0.19	0.72	< 1	10.8	2.7	82.5	6.8	1	0.43			"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40357	STREORK	Orkla	02.03.2020 09:30	0	0	7.41	7.41	0.28	2.2	2	3	200	6	260	1.43									9.36	2.1	112	20.7	2	"< 0,3"													
12564	Elveoverv?ings hovedelver 2021-25	40357	STREORK	Orkla	14.04.2020 07:50	0	0	7.3	7.77	1.09	3.8	1	4	260	< 2	370	1.67									9.54	3.8	224	30.8	2	0.61													
12564	Elveoverv?ings hovedelver 2021-25	40357	STREORK	Orkla	04.05.2020 14:45	0	0	7.4	6.78	1.72	3.9	3	4	190	< 2	330	1.34	0.12	0.036	0.038	5.59	9.5	0.29	0.83		8.33	3.8	331	20.1	3	0.41			"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40357	STREORK	Orkla	02.06.2020 13:00	0	0	6.99	3.01	7.51	3	5	8	41	< 2	150	1.04									3.66	3.8	417	35.2	4	2.1		7.1											
12564	Elveoverv?ings hovedelver 2021-25	40357	STREORK	Orkla	06.07.2020 12:00	0	0	7.4	5.09	2.13	4.6	2	5	110	< 2	190	1.18									6.79	4.5	283	31.3	4	0.77		12											
12564	Elveoverv?ings hovedelver 2021-25	40357	STREORK	Orkla	04.08.2020 09:00	0	0	7.15	4.21	9.01	9.2	5	11	23	< 2	270	1.21	0.26	0.114	0.025	2.95	5.6	0.69	1.16	< 1	5.44	9.2	540	43.4	3	2.1			"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40357	STREORK	Orkla	07.09.2020 11:10	0	0	7.69	7.68	0.59	2.8	< 1	2	210	< 2	290	1.3									10.4	2.8	137	15.4	1	"< 0,3"													
12564	Elveoverv?ings hovedelver 2021-25	40357	STREORK	Orkla	05.10.2020 10:30	0	0	7.63	8.39	0.38	2.8	2	4	200	10	270	1.51	0.11	0.009	0.041	3.36	8.3	0.13	0.71	< 1	11.7	2.8	143	15.1	2	0.34			"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40357	STREORK	Orkla	02.11.2020 11:00	0	0	7.47	7.01	0.54	3	< 1	3	210	< 2	300	1.63									9.44	3.1	164	20.1	2	0.33													
12564	Elveoverv?ings hovedelver 2021-25	40357	STREORK	Orkla	07.12.2020 11:30	0	0	7.58	6.69	0.61	1.9	1	3	160	7	270	1.53									9.1	2	124	13.3	1	"< 0,3"													
12564	Elveoverv?ings hovedelver 2021-25	40358	FINEALT	Altaelva	07.01.2020 13:05	0	0	7.35	7.25	0.95	2.7	< 1	3	49	7	160	2.32									8.04	2.8	68.2	7.02	2	"< 0,3"													
12564	Elveoverv?ings hovedelver 2021-25	40358	FINEALT	Altaelva	05.02.2020 11:30	0	0	7.35	8.28	"< 0,53"	2.7	1	4	69	9	170	2.65	0.14	0.01	"< 0,003"	0.37	0.16	0.16	0.22	< 1	9.8	2.6	49	3.82	4	"< 0,3"			0.0061	"< 0,003"	< 1	0.2		0.006					
12564	Elveoverv?ings hovedelver 2021-25	40358	FINEALT	Altaelva	03.03.2020 12:25	0	0	7.44	8.01	"< 0,33"	2.7	2	4	65	< 2	160	2.82									9.41	2.7	67.2	5.6	2	"< 0,3"													
12564	Elveoverv?ings hovedelver 2021-25	40358	FINEALT	Altaelva	14.04.2020 14:00	0	0	7.46	7.94	0.56	2.7	2	3	44	< 2	130	2.27									9.63	2.7	105	12	< 1	"< 0,3"													
12564	Elveoverv?ings hovedelver 2021-25	40358	FINEALT	Altaelva	04.05.2020 10:45	0	0	7.52	9.64	0.91	2.4	4	3	81	< 2	170	2.9	0.083	0.01	"< 0,003"	0.35	"< 0,15"	0.27	0.18	< 1	11.4	2.4	127	8.36	2	"< 0,3"			"< 0,002"	"< 0,003"	< 1	0.15		"< 0,005"					
12564	Elveoverv?ings hovedelver 2021-25	40358	FINEALT	Altaelva	02.06.2020 09:30	0	0	7.32	7.07	12.4	5.7	6	10	80	< 2	410	2.19									8.5	5.8	534	44.2	4	2.5													
12564	Elveoverv?ings hovedelver 2021-25	40358	FINEALT	Altaelva	06.07.2020 09:00	0	0	7.38	5.63	1.13	6	5	7	< 2	< 2	160	1.82									6.52	5.7	266	29	3	1.8													
12564	Elveoverv?ings hovedelver 2021-25	40358	FINEALT	Altaelva	03.08.2020 08:30	0	0																																					
12564	Elveoverv?ings hovedelver 2021-25	40358	FINEALT	Altaelva	03.08.2020 09:55	0	0	7.51	6.25	4.31	4.6	2	6	38	< 2	140	1.67	0.11	0.022	"< 0,003"	0.63	0.19	0.24	0.32	< 1	7.22	4.7	302	25.2	2	0.54			"< 0,002"	"< 0,003"	< 1	0.27		0.006					
12564	Elveoverv?ings hovedelver 2021-25	40358	FINEALT	Altaelva	07.09.2020 12:30	0	0	7.55	6.41	1.07	3.4	< 1	6	32	< 2	130	1.77									7.32	3.4	112	15.9	1	0.36													
12564	Elveoverv?ings hovedelver 2021-25	40358	FINEALT	Altaelva	01.10.2020 00:00	0	0																																					
12564	Elveoverv?ings hovedelver 2021-25	40358	FINEALT	Altaelva	05.10.2020 10:50	0	0	7.58	6.47	0.87	3.5	2	4	37	6	130	1.87	0.1	0.006	"< 0,003"	0.46	0.16	0.19	0.25	< 1	7.57	3.4	120	11.9	2	0.39			"< 0,002"	"< 0,003"	< 1	0.21		"< 0,005"					
12564	Elveoverv?ings hovedelver 2021-25	40358	FINEALT	Altaelva	02.11.2020 11:35	0	0	7.5	6.98	1	2.8	1	4	55	< 2	160	1.98									8.02	2.8	140	19	2	0.37													
12564	Elveoverv?ings hovedelver 2021-25	40358	FINEALT	Altaelva	07.12.2020 11:05	0	0	7.48	6.96	0.66	3	2	4	55	< 2	160	2.52									7.9	3	129	13.7	2	0.31													
12564	Elveoverv?ings hovedelver 2021-25	40360	NOREVEF	Vefsna	14.01.2020 10:00	0	0	7.36	7.12	1.14	1.9	< 1	3	43	5		0.772									8.1	1.9	65.9	1.99	< 1	0.66											110		
12564	Elveoverv?ings hovedelver 2021-25	40360	NOREVEF	Vefsna	07.02.2020 10:10	0	0	7.45	8.06	"< 0,4"	1.5	2	1	59	2	120	0.918	0.1	"< 0,005"	"< 0,003"	0.25	"< 0,15"	0.047	0.14	< 1	9.74	1.5	36.6	< 1	1	"< 0,3"			"< 0,002"	"< 0,003"	< 1	0.13		"< 0,005"					
12564	Elveoverv?ings hovedelver 2021-25	40360	NOREVEF	Vefsna	02.03.2020 10:15	0	0	7.61	9.32	"< 0,37"	1.4	1	5	70	3	130	0.964									12.3	1.4	36	6.13	< 1	"< 0,3"													
12564	Elveoverv?ings hovedelver 2021-25	40360	NOREVEF	Vefsna	14.04.2020 09:00	0	0	7.51	8.67	0.49	1.8	< 1	2	52	< 2	100	0.765									10.5	1.7	50.7	7.36		"< 0,3"													
12564	Elveoverv?ings hovedelver 2021-25	40360	NOREVEF	Vefsna	05.05.2020 04:30	0	0	7.48	8.65	0.74	2.3	3	2	34	< 2	110	0.718	0.1	0.029	"< 0,003"	0.33	0.31	0.12	0.29	< 1	10.5	2.5	179	7.25	< 1	"< 0,3"			"< 0,002"	"< 0,003"	< 1	0.23		0.011					
12564	Elveoverv?ings hovedelver 2021-25	40360	NOREVEF	Vefsna	02.06.2020 10:30	0	0	7.31	5	4.47	1.4	3	4	27	< 2	80	0.608									5.43	1.3	259	29.8	2	0.6													
12564	Elveoverv?ings hovedelver 2021-25	40360	NOREVEF	Vefsna	06.07.2020 11:15	0	0	7.28	3.48	0.92	2.2	< 1	< 1	18	< 2	51	0.454									4.17	2.2	170	14.2	< 1	0.43													
12564	Elveoverv?ings hovedelver 2021-25	40360	NOREVEF	Vefsna	03.08.2020 09:00	0	0	7.2	2.67	2.46	1.4	1	3	4	< 2	43	0.393	0.22	0.12		0.27	0.39	0.21	0.44	< 1	3.3	1.3	280	32.6	1	1.1			"< 0,002"	"< 0,003"	< 1	0.19		0.008					
12564	Elveoverv?ings hovedelver 2021-25	40360	NOREVEF	Vefsna	07.09.2020 09:30	0	0	7.41	3.68	1.48	3.2	< 1	2	9	< 2	92	0.542									4.67	3	187	15.4	< 1	0.48													
12564	Elveoverv?ings hovedelver 2021-25	40360	NOREVEF	Vefsna	05.10.2020 04:15	0	0	7.58	5.8	0.61	1.5	1	2	32	4	67	0.653	0.12	0.021	"< 0,003"	0.3	0.2	0.063	0.25	< 1	7.76	1.4	87.9	9.06	1	0.3			"< 0,002"	"< 0,003"	< 1	0.22		"< 0,005"					
12564	Elveoverv?ings hovedelver 2021-25	40360	NOREVEF	Vefsna	05.10.2020 09:15	0	0																																					
12564	Elveoverv?ings hovedelver 2021-25	40360	NOREVEF	Vefsna	02.11.2020 10:50	0	0	7.37	5.19	1.39	1.6	1	2	41	< 2	93	0.731									6.58	1.6	129	11.4	1	0.35													
12564	Elveoverv?ings hovedelver 2021-25	40360	NOREVEF	Vefsna	07.12.2020 10:30	0	0	7.72	7.64	"< 0,4"	1.4	1	1	70	2	130	0.897									10.1	1.4	40	3.96	1	"< 0,3"													
12564	Elveoverv?ings hovedelver 2021-25	40361	ROGEORR	Orreelva	06.01.2020 13:00	0	0	7.58	17.9	11.3	6.4	31	100	1140	10	1800	2.11									14.8	4.6	2515	433	9	15													
12564	Elveoverv?ings hovedelver 2021-25	40361	ROGEORR	Orreelva	04.02.2020 10:25	0	0	7.42	17	5.28	5	20	53	1100	< 2	1800	1.57	0.18	"< 0,005"	"< 0,003"	1.34	0.34	0.15	0.76	< 1	13.5	4.6	1162	151	16	4.4			"< 0,002"										
12564	Elveoverv?ings hovedelver 2021-25	40361	ROGEORR	Orreelva	03.03.2020 08:00	0	0	7.45	16.2	9.6	5.6	28	68	1300	2	1900	1.3									13.9	4.2	1809	257	10	7.5													
12564	Elveoverv?ings hovedelver 2021-25	40361	ROGEORR	Orreelva	14.04.2020 09:55	0	0	7.45	18.3	35.6	6.4	72	110	600	24	1700	0.223									16.1	4	6029	906	7	15													
12564	Elveoverv?ings hovedelver 2021-25	40361	ROGEORR	Orreelva	04.05.2020 09:17	0	0	7.65	18.9	5.96	4.9	11	38	200	25	800	0.274	0.4	1.01	0.027	2.04	6	0.39	1.39	4	16.9	4.3	1488	232	6	3.8			"< 0,002"										
